timestamp,value,value_predicted,dist
2011-07-05 02:15:01,0.0597875304772,0.07397495049445033,0.014187420017250325
2011-07-05 03:15:01,0.061841962836,0.0737453080023307,0.011903345166330702
2011-07-05 04:15:01,0.0618097367968,0.07355328434672091,0.011743547549920914
2011-07-05 05:15:01,0.0596760865973,0.07336445741523263,0.013688370817932637
2011-07-05 06:15:01,0.190324551874,0.07314505766819514,0.11717949420580485
2011-07-05 07:15:01,0.0633426020782,0.07501744350354378,0.01167484142534378
2011-07-05 08:15:01,0.0652828561573,0.07483145223028387,0.009548596072983861
2011-07-05 09:15:01,0.0705521922583,0.07467977642297624,0.004127584164676235
2011-07-05 10:15:01,0.0698668146504,0.07461439652604646,0.004747581875646459
2011-07-05 11:15:01,0.0889637136319,0.07453940235774292,0.014424311274157081
2011-07-05 12:15:01,0.101171128107,0.07476664564758985,0.026404482459410156
2011-07-05 13:15:01,0.0980077120823,0.07518154983876954,0.022826162243530457
2011-07-05 14:15:01,0.0762084257206,0.07553932444374242,0.0006691012768575838
2011-07-05 15:15:01,0.0591706881144,0.07554978623994991,0.016379098125549912
2011-07-05 16:15:01,0.0604942319369,0.07529429700734525,0.014800065070445248
2011-07-05 17:15:01,0.0691012366983,0.07506397044882632,0.0059627337505263195
2011-07-05 18:15:01,0.0599798359995,0.0749713829625959,0.014991546963095896
2011-07-05 19:15:01,0.0569892587472,0.0747391051723774,0.017749846425177407
2011-07-05 20:15:01,0.0585059567226,0.07446467157849294,0.015958714855892946
2011-07-05 21:15:01,0.055420297627,0.07421843740684801,0.01879813977984801
2011-07-05 22:15:01,0.0562787942609,0.07392897074114956,0.017650176480249552
2011-07-05 23:15:01,0.0456248992098,0.07365770757931875,0.02803280836951875
2011-07-06 00:15:01,0.057413244431,0.07322768569929186,0.01581444126829186
2011-07-06 01:15:01,0.0677631109526,0.07298553630980005,0.00522242535720005
2011-07-06 02:15:01,0.0565316275764,0.0729057129362855,0.016374085359885507
2011-07-06 03:15:01,0.0576893562598,0.07265587103529164,0.014966514775491643
2011-07-06 04:15:01,0.0590633280339,0.07242788894155877,0.013364560907658772
2011-07-06 05:15:01,0.0561349862259,0.07222464041011785,0.01608965418421785
2011-07-06 06:15:01,0.0627678210484,0.07198033542659135,0.009212514378191358
2011-07-06 07:15:01,0.0673011657075,0.07184066761087825,0.0045395019033782485
2011-07-06 08:15:01,0.0684126135756,0.07177194842596309,0.003359334850363091
2011-07-06 09:15:01,0.072714670774,0.07172116835910237,0.0009935024148976235
2011-07-06 10:15:01,0.072628889921,0.07173616510682446,0.000892724814175544
2011-07-06 11:15:01,0.0867998678996,0.07174962220574704,0.015050245693852951
2011-07-06 12:15:01,0.101749089016,0.07197619100369772,0.029772898012302276
2011-07-06 13:15:01,0.0934053833605,0.07242381854432459,0.020981564816175413
2011-07-06 14:15:01,0.0724908520648,0.0727388752852193,0.0002480232204193078
2011-07-06 15:15:01,0.0569333333333,0.07273515553284514,0.015801822199545137
2011-07-06 16:15:01,0.0749813355454,0.07249844653161236,0.0024828890137876397
2011-07-06 17:15:01,0.0747204301075,0.07253559710482697,0.0021848330026730256
2011-07-06 18:15:01,0.076027664134,0.0725682514774745,0.0034594126565254957
2011-07-06 19:15:01,0.0749815621857,0.072619899561878,0.0023616626238219945
2011-07-06 20:15:01,0.0735380835381,0.07265512139260968,0.0008829621454903153
2011-07-06 21:15:01,0.0707794606576,0.07266827641098107,0.0018888157533810679
2011-07-06 22:15:01,0.0799764111205,0.07264016342441675,0.007336247696083251
2011-07-06 23:15:01,0.0548352453014,0.07274925010728289,0.017914004805882892
2011-07-07 00:15:01,0.0813649538867,0.07248312687477022,0.008881827011929772
2011-07-07 01:15:01,0.0985048543689,0.07261495146134192,0.025889902907558077
2011-07-07 02:15:01,0.0812403951701,0.07299887067749282,0.008241524492607177
2011-07-07 03:15:01,0.0923138183384,0.07312097844641258,0.019192839891987418
2011-07-07 04:15:01,0.0886580276741,0.07340510509968286,0.015252922574417141
2011-07-07 05:15:01,0.0904265306122,0.07363072279962847,0.016795807812571534
2011-07-07 06:15:01,0.0885980720872,0.07387896661732395,0.014719105469876051
2011-07-07 07:15:01,0.0911781285231,0.07409634992582695,0.017081778597273056
2011-07-07 08:15:01,0.0889614243323,0.07434843933854227,0.014612984993757738
2011-07-07 09:15:01,0.0840167814114,0.0745639389216244,0.009452842489775598
2011-07-07 10:15:01,0.0784073402809,0.07470324333264473,0.00370409694825527
2011-07-07 11:15:01,0.086670795912,0.07475779254191552,0.011913003370084482
2011-07-07 12:15:01,0.102503419973,0.07493311579246575,0.027570304180534244
2011-07-07 13:15:01,0.0852712049509,0.07533860581011967,0.009932599140780332
2011-07-07 14:15:01,0.0683367370093,0.07548459808253924,0.0071478610732392395
2011-07-07 15:15:01,0.0563112796741,0.07537960053019144,0.01906832085609144
2011-07-07 16:15:01,0.0704763164858,0.07509966425765402,0.004623347771854025
