,timestamp,value,Datetime,scaled_value,dist
0,2015-09-01 11:30:00,13.56,2015-09-01 11:30:00,0.3149094287041338,0.18786904181207104
1,2015-09-01 11:35:00,8.33,2015-09-01 11:35:00,0.19345099860659545,0.31085281437405643
2,2015-09-01 11:40:00,11.78,2015-09-01 11:40:00,0.2735717603344171,0.23279830726201844
3,2015-09-01 11:55:00,15.28,2015-09-01 11:55:00,0.3548536925220622,0.15409409714697464
4,2015-09-01 12:00:00,10.06,2015-09-01 12:00:00,0.23362749651648865,0.2766453044059052
5,2015-09-01 12:05:00,7.44,2015-09-01 12:05:00,0.17278216442173713,0.3381237570374609
6,2015-09-01 12:10:00,8.11,2015-09-01 12:10:00,0.18834184858337202,0.3232173397825643
7,2015-09-01 12:15:00,10.72,2015-09-01 12:15:00,0.24895494658615885,0.26367855589720907
8,2015-09-01 12:20:00,11.83,2015-09-01 12:20:00,0.2747329307942406,0.23907436595868908
9,2015-09-01 12:25:00,9.61,2015-09-01 12:25:00,0.2231769623780771,0.2912393746351675
10,2015-09-01 12:30:00,10.22,2015-09-01 12:30:00,0.23734324198792384,0.27771307009627416
11,2015-09-01 12:35:00,10.72,2015-09-01 12:35:00,0.24895494658615885,0.2667537383351058
12,2015-09-01 12:45:00,10.28,2015-09-01 12:45:00,0.23873664653971202,0.27745394193456163
13,2015-09-01 12:50:00,13.72,2015-09-01 12:50:00,0.318625174175569,0.19865588127487044
14,2015-09-01 12:55:00,7.39,2015-09-01 12:55:00,0.1716209939619136,0.3453928538659978
15,2015-09-01 13:05:00,2.61,2015-09-01 13:05:00,0.06061309800278681,0.4551661588178919
16,2015-09-01 13:10:00,7.33,2015-09-01 13:10:00,0.17022758941012542,0.34533333559674106
17,2015-09-01 13:15:00,8.5,2015-09-01 13:15:00,0.19739897816999535,0.31817374855653663
18,2015-09-01 13:20:00,10.56,2015-09-01 13:20:00,0.24523920111472367,0.27075546689217334
19,2015-09-01 13:25:00,13.78,2015-09-01 13:25:00,0.3200185787273572,0.1970023024486377
20,2015-09-01 13:35:00,7.78,2015-09-01 13:35:00,0.18067812354853693,0.33609629242131167
21,2015-09-01 13:45:00,7.72,2015-09-01 13:45:00,0.17928471899674872,0.33724358939482235
22,2015-09-01 13:50:00,10.11,2015-09-01 13:50:00,0.23478866697631212,0.2819778215757814
23,2015-09-01 14:00:00,9.56,2015-09-01 14:00:00,0.2220157919182536,0.2948523821578267
24,2015-09-01 14:05:00,14.94,2015-09-01 14:05:00,0.3469577333952624,0.17106653237088137
25,2015-09-01 14:10:00,25.89,2015-09-01 14:10:00,0.6012540640966094,0.0800720038549102
26,2015-09-01 14:15:00,10.17,2015-09-01 14:15:00,0.23618207152810033,0.28488739553961817
27,2015-09-01 14:30:00,6.39,2015-09-01 14:30:00,0.14839758476544357,0.3717821041650679
28,2015-09-01 14:35:00,12.89,2015-09-01 14:35:00,0.29934974454249885,0.22124670006428215
29,2015-09-01 14:40:00,9.06,2015-09-01 14:40:00,0.21040408732001858,0.30979437707359714
30,2015-09-01 14:50:00,11.67,2015-09-01 14:50:00,0.2710171853228054,0.24932438982291605
31,2015-09-01 14:55:00,7.94,2015-09-01 14:55:00,0.18439386901997215,0.3353296059594285
32,2015-09-01 15:00:00,8.17,2015-09-01 15:00:00,0.18973525313516024,0.329464475830599
33,2015-09-01 15:05:00,24.72,2015-09-01 15:05:00,0.5740826753367394,0.05211699283017812
34,2015-09-01 15:10:00,9.06,2015-09-01 15:10:00,0.21040408732001858,0.3110345709174387
35,2015-09-01 15:25:00,14.89,2015-09-01 15:25:00,0.3457965629354389,0.17629488537159843
36,2015-09-01 15:30:00,8.28,2015-09-01 15:30:00,0.19228982814677192,0.3290903579341607
37,2015-09-01 15:35:00,7.83,2015-09-01 15:35:00,0.18183929400836044,0.33878850264157245
38,2015-09-01 15:40:00,12.28,2015-09-01 15:40:00,0.2851834649326521,0.23562159593084275
39,2015-09-01 15:45:00,14.94,2015-09-01 15:45:00,0.3469577333952624,0.17452062153561526
40,2015-09-01 15:55:00,14.39,2015-09-01 15:55:00,0.3341848583372039,0.18780371235295112
41,2015-09-01 16:00:00,7.5,2015-09-01 16:00:00,0.17417556897352532,0.34693830355455085
42,2015-09-01 16:05:00,11.5,2015-09-01 16:05:00,0.26706920575940546,0.2540277390495545
43,2015-09-01 16:10:00,10.0,2015-09-01 16:10:00,0.2322340919647004,0.28853615978624564
44,2015-09-01 16:15:00,8.83,2015-09-01 16:15:00,0.20506270320483047,0.3151797494166295
45,2015-09-01 16:20:00,11.33,2015-09-01 16:20:00,0.2631212261960056,0.25713576995877957
46,2015-09-01 16:25:00,11.17,2015-09-01 16:25:00,0.25940548072457037,0.260832620757821
47,2015-09-01 16:30:00,9.83,2015-09-01 16:30:00,0.2282861124013005,0.29167786731976886
48,2015-09-01 16:40:00,7.67,2015-09-01 16:40:00,0.17812354853692522,0.3234521002477122
49,2015-09-01 16:45:00,14.89,2015-09-01 16:45:00,0.3457965629354389,0.1587042433961956
50,2015-09-01 16:55:00,7.28,2015-09-01 16:55:00,0.16906641895030192,0.3366209370448763
51,2015-09-01 17:05:00,11.83,2015-09-01 17:05:00,0.2747329307942406,0.23289610610914074
52,2015-09-01 17:10:00,13.72,2015-09-01 17:10:00,0.318625174175569,0.1911452788006578
53,2015-09-01 17:15:00,21.33,2015-09-01 17:15:00,0.49535531816070594,0.017823328403777705
54,2015-09-01 17:20:00,21.61,2015-09-01 17:20:00,0.5018578727357176,0.014463547933838083
55,2015-09-01 17:25:00,14.61,2015-09-01 17:25:00,0.3392940083604273,0.1785287937063757
56,2015-09-01 17:35:00,15.28,2015-09-01 17:35:00,0.3548536925220622,0.16437077237127884
57,2015-09-01 17:40:00,10.33,2015-09-01 17:40:00,0.23989781699953552,0.2795999947947455
58,2015-09-01 17:45:00,7.61,2015-09-01 17:45:00,0.17673014398513703,0.3424071789175424
59,2015-09-01 17:50:00,8.89,2015-09-01 17:50:00,0.20645610775661868,0.31253273997592523
60,2015-09-01 17:55:00,10.72,2015-09-01 17:55:00,0.24895494658615885,0.27021295349929036
61,2015-09-01 17:59:00,9.06,2015-09-01 17:59:00,0.21040408732001858,0.30856997846062106
62,2015-09-01 18:10:00,14.0,2015-09-01 18:10:00,0.3251277287505806,0.19462596578372116
63,2015-09-01 18:15:00,14.56,2015-09-01 18:15:00,0.33813283790060383,0.18242098938516277
64,2015-09-01 18:20:00,8.06,2015-09-01 18:20:00,0.18718067812354855,0.3328237731513233
65,2015-09-01 18:25:00,4.89,2015-09-01 18:25:00,0.1135624709707385,0.4052889284509534
66,2015-09-01 18:30:00,7.72,2015-09-01 18:30:00,0.17928471899674872,0.339052709573045
67,2015-09-01 18:35:00,9.11,2015-09-01 18:35:00,0.21156525777984206,0.3065626008589214
68,2015-09-01 18:45:00,6.89,2015-09-01 18:45:00,0.1600092893636786,0.3574814552270807
69,2015-09-01 18:50:00,9.11,2015-09-01 18:50:00,0.21156525777984206,0.30579715801071583
70,2015-09-01 19:20:00,8.33,2015-09-01 19:20:00,0.19345099860659545,0.32363967960843143
71,2015-09-01 19:25:00,5.33,2015-09-01 19:25:00,0.12378077101718532,0.39246799159038914
72,2015-09-01 19:35:00,6.11,2015-09-01 19:35:00,0.14189503019043195,0.37374749357513204
73,2015-09-01 19:50:00,4.06,2015-09-01 19:50:00,0.09428704133766837,0.42038774141532237
74,2015-09-01 20:00:00,7.06,2015-09-01 20:00:00,0.1639572689270785,0.35045269038917515
75,2015-09-01 20:15:00,5.83,2015-09-01 20:15:00,0.13539247561542034,0.37853450726421833
76,2015-09-01 20:35:00,8.67,2015-09-01 20:35:00,0.20134695773339525,0.31273267264151317
77,2015-09-01 20:40:00,5.94,2015-09-01 20:40:00,0.13794705062703205,0.3757357916276066
78,2015-09-01 20:50:00,3.39,2015-09-01 20:50:00,0.07872735717603345,0.43409026405504564
79,2015-09-01 20:55:00,5.5,2015-09-01 20:55:00,0.12772875058058522,0.3847320772468684
80,2015-09-01 21:00:00,9.11,2015-09-01 21:00:00,0.21156525777984206,0.30130934549164234
81,2015-09-01 21:05:00,12.83,2015-09-01 21:05:00,0.29795633999071064,0.21605796369352398
82,2015-09-01 21:10:00,6.11,2015-09-01 21:10:00,0.14189503019043195,0.3718402045469643
83,2015-09-01 21:15:00,5.67,2015-09-01 21:15:00,0.13167673014398515,0.3817115459561735
84,2015-09-01 21:20:00,6.17,2015-09-01 21:20:00,0.14328843474222017,0.3698763239400308
85,2015-09-01 21:25:00,2.44,2015-09-01 21:25:00,0.0566651184393869,0.45553762127618924
